Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,RE24,NameASCII,PlayerId,MLBAMID
"Trevor Rogers","MIA",26,46,0,0,0,0,0.02173913,0.586956521,0,0.1875,0.069767441,0.09090909,0.069767441,0.0756564208052375,0.079,-60.317758020657195,-0.0508935647085309,-9.439188106602685,5.563164234161377,-0.23403061532643987,-6.968999862670898,"Trevor Rogers",22286,669432
"Adbert Alzolay","CHC",30,33,0,1,0,0,0.03030303,0.393939393,0.032258064,0.111111111,0.064516129,0.09375,0.096774193,0.0878880750387907,0.08,-51.000905903767325,-0.25044018076732755,-6.594112427747932,3.9909656047821045,-0.15009476693386936,-7.028000354766846,"Adbert Alzolay",17859,640470
"Chad Kuhl","PIT",28,24,0,1,0,0,0.041666666,0.458333333,0,0.1,0.047619047,0.09090909,0.047619047,0.07139872149987654,0.126,-63.998082428694126,-0.007716531166806817,-5.018403310990538,2.9025204181671143,-0.13148965811510716,-7.11299991607666,"Chad Kuhl",14975,641771
"Zac Gallen","ARI",23,42,0,2,3,0,0.023809523,0.428571428,0.0625,0.428571428,0.1875,0.212121212,0.25,0.20276457251924457,0.165,22.507965414602264,-0.08449629065580666,-4.227865152686033,5.079410552978516,0.22658099626167405,-7.118000030517578,"Zac Gallen",19291,668678
"Anthony Alford","PIT",49,148,5,14,11,5,0.081081081,0.391891891,0.172932331,0.371428571,0.233082706,0.31081081,0.406015037,0.3097087161070636,0.289,90.88323794988955,-1.4271802606526762,-3.144889212797001,1.2449209690093994,0.30701387457054813,-7.175000190734863,"Anthony Alford",14329,546990
"Zach Davies","CHC",33,44,0,2,2,0,0,0.181818181,0,0.23076923,0.176470588,0.176470588,0.176470588,0.15512740962645588,0.156,-7.301031127298842,-0.38189800223335624,-6.392304091394576,5.321287631988525,0.04051894081059937,-7.207000255584717,"Zach Davies",13183,605200
"Roberto Pérez","CLE",44,161,7,13,17,1,0.105590062,0.347826086,0.170212766,0.179487179,0.14893617,0.245283018,0.319148936,0.2510773093445496,0.299,58.143809376512564,-0.38631822098977864,-8.636958124352947,4.105677783489227,0.09903355813130826,-7.241999626159668,"Roberto Perez",2900,547379
"César Hernández","- - -",149,637,21,84,62,1,0.092621664,0.211930926,0.154385965,0.26618705,0.231578947,0.307692307,0.385964912,0.30195558868993927,0.311,91.43070733877687,-0.44373235618695617,-7.126963230678028,-0.07194918394088745,1.4677019479081266,-7.3423004150390625,"Cesar Hernandez",10556,514917
"Tyler Anderson","- - -",31,40,1,1,1,0,0.025,0.725,0.076923077,0.333333333,0.102564102,0.125,0.179487179,0.13338502794504165,0.114,-23.191007367656102,-0.10378044936805964,-6.369105399688741,4.837534099817276,-0.018883370483606943,-7.347000062465668,"Tyler Anderson",12880,542881
"Brandon Marsh","LAA",70,260,2,27,19,6,0.076923076,0.35,0.101694915,0.402777777,0.254237288,0.316602316,0.355932203,0.29611701095426407,0.324,84.66501448226413,1.804822496837005,-3.0767391120339402,0.02414637804031372,0.5876044487968445,-7.419399738311768,"Brandon Marsh",20202,669016
"Asdrúbal Cabrera","- - -",110,352,7,34,42,1,0.102272727,0.227272727,0.13592233,0.28318584,0.229773462,0.3125,0.365695792,0.2971380707884786,0.286,83.4537985233991,-3.476114686811343,-10.890723032147115,-1.7742711305618286,-0.08666262606965165,-7.432999849319458,"Asdrubal Cabrera",4962,452678
"Ernie Clement","CLE",40,133,3,16,9,0,0.052631578,0.142857142,0.107438017,0.252525252,0.231404958,0.284615384,0.338842975,0.2748629574592297,0.289,74.21755023944972,-0.15187524957582355,-4.350217869670623,3.3850813806056976,0.3603846753703215,-7.442000389099121,"Ernie Clement",20352,676391
"Shogo Akiyama","CIN",88,183,0,16,12,2,0.076502732,0.218579234,0.049382716,0.268292682,0.203703703,0.281767955,0.253086419,0.24327555729283226,0.28,44.11515557536434,-0.16828765952959657,-13.18772992011182,0.4034198820590973,-0.6667568489746726,-7.465000629425049,"Shogo Akiyama",27461,673451
"Kevin Gausman","SFG",34,62,0,6,4,0,0.032258064,0.5,0,0.416666666,0.185185185,0.210526315,0.185185185,0.17849098799521462,0.121,10.577436361549703,-0.2819408802315593,-7.340012319732683,7.498178005218506,0.22428642526177156,-7.554000377655029,"Kevin Gausman",14107,592332
"Gilberto Celestino","MIN",23,62,2,7,3,0,0.048387096,0.225806451,0.152542373,0.139534883,0.13559322,0.177419354,0.288135593,0.20081116787848935,0.241,23.38310900769893,-0.9126395150087774,-6.728557466917117,-1.8978956639766693,-0.6519061932126355,-7.578999996185303,"Gilberto Celestino",20233,665482
"Dominic Smith","NYM",145,493,11,43,58,2,0.064908722,0.227180527,0.118834081,0.29787234,0.244394618,0.304259634,0.363228699,0.29067176993169996,0.325,84.26561128864844,-2.6387702126521617,-12.51392787764504,-14.453789234161377,-1.0468708171216816,-7.584000110626221,"Dominic Smith",15653,642086
"Jonathan Villar","NYM",142,505,18,63,42,14,0.091089108,0.261386138,0.167400881,0.3125,0.248898678,0.322067594,0.416299559,0.3196275531650779,0.307,103.08441889751062,-0.11024962225928903,1.8727013534421335,0.7168910503387451,1.9573381093326687,-7.590100288391113,"Jonathan Villar",10071,542340
"Wade Miley","CIN",30,59,0,9,3,0,0.050847457,0.220338983,0.055555555,0.243902439,0.185185185,0.228070175,0.24074074,0.2097101138349165,0.238,22.300459089705893,0.10228064423426986,-5.733751944186616,7.13536262512207,0.3388881124744587,-7.605999946594238,"Wade Miley",8779,489119
"Sam Haggerty","SEA",35,94,2,15,5,5,0.063829787,0.29787234,0.104651163,0.25,0.186046511,0.247311827,0.290697674,0.23956792585311398,0.285,52.47993859612051,0.8231439548544586,-4.6458432008469,-1.4117484986782074,-0.28431846463460436,-7.6296000480651855,"Sam Haggerty",18054,664059
"Adrian Houser","MIL",28,46,2,2,2,0,0.04347826,0.652173913,0.142857143,0.1,0.071428571,0.113636363,0.214285714,0.14262558248910037,0.158,-16.578158563656512,-0.012743555475026369,-6.839623517245846,5.563164234161377,0.026641527577029755,-7.65500020980835,"Adrian Houser",12718,605288
"Marcus Stroman","NYM",33,58,0,2,1,1,0.068965517,0.413793103,0.039215686,0.185185185,0.098039215,0.163636363,0.137254901,0.14340591322291982,0.155,-11.44472755524032,0.17471588333137333,-8.05405109796449,7.0144243240356445,0.09073055721842227,-7.683999538421631,"Marcus Stroman",13431,573186
"JaCoby Jones","DET",36,105,2,9,9,2,0.047619047,0.4,0.08,0.267857142,0.17,0.209523809,0.25,0.2036441161519005,0.247,23.757716406112237,-0.47141194762662053,-10.27279249621771,0.4431738182902336,-0.6247490767866414,-7.687999725341797,"JaCoby Jones",14818,592444
"Brett Anderson","MIL",24,34,0,2,1,0,0.117647058,0.411764705,0,0,0,0.125,0,0.08646456897258759,0.15,-53.07806257135298,-0.27873894665390253,-6.904551081070044,4.111904144287109,-0.1657352347208032,-7.690999984741211,"Brett Anderson",8223,474463
"Zach Eflin","PHI",18,37,0,1,1,0,0.027027027,0.405405405,0,0,0,0.064516129,0,0.04560158137352236,0.102,-79.92587670428844,-0.006845042575150728,-8.481901412331665,4.474719047546387,-0.2774380061197612,-7.697999954223633,"Zach Eflin",13774,621107
"Guillermo Heredia","ATL",120,347,5,46,26,0,0.09221902,0.233429394,0.134426229,0.281818181,0.219672131,0.311239193,0.35409836,0.29220513531634973,0.29,79.49056050101503,0.6462855315767229,-8.413762716023186,2.884416341781616,0.6120580884740282,-7.7330002784729,"Guillermo Heredia",18721,628338
"Victor Caratini","SDP",116,356,7,33,39,2,0.098314606,0.230337078,0.095846646,0.280701754,0.22683706,0.308988764,0.322683706,0.27336944947982655,0.29,73.65901922465741,-2.283980493899435,-14.221914761558617,2.641037091612816,0.03549434927259065,-7.781999111175537,"Victor Caratini",14968,605170
"Luis Campusano","SDP",11,38,0,0,1,0,0.105263157,0.289473684,0,0.130434782,0.088235294,0.184210526,0.088235294,0.14221137291506716,0.246,-11.582626263813738,-0.9042761118616909,-6.302208239057356,1.4053796231746674,-0.36328584428620886,-7.789999961853027,"Luis Campusano",22217,669134
"Paul DeJong","STL",113,402,19,44,45,4,0.087064676,0.256218905,0.193820225,0.216101694,0.196629213,0.283582089,0.390449438,0.2934775662362872,0.312,83.94185191546318,-0.5949744479730725,-8.813023999698611,7.727830410003662,1.2425911921940636,-7.934998989105225,"Paul DeJong",18015,657557
"Dom Nuñez","COL",81,263,10,31,33,0,0.129277566,0.346007604,0.210526316,0.2578125,0.188596491,0.292775665,0.399122807,0.29437595444756587,0.261,67.81258276616491,-0.18146069534122944,-10.958243298662723,6.018130898475647,0.3887596714442287,-7.971000671386719,"Dom Nunez",15055,624513
"Billy Hamilton","CHW",71,135,2,23,11,9,0.029629629,0.348148148,0.157480315,0.329113924,0.22047244,0.242424242,0.377952755,0.2621427345456499,0.216,62.59923198596743,4.05113637750037,-2.130683483977676,0.48009052127599716,0.29852496270015266,-7.973999977111816,"Billy Hamilton",10199,571740
"Vladimir Gutierrez","CIN",22,42,0,3,1,0,0.047619047,0.333333333,0,0.157894736,0.09090909,0.142857142,0.09090909,0.11487425906317575,0.135,-39.33481739330502,-0.05518892523832619,-7.505187455705023,5.079410552978516,-0.10205351092118409,-7.997999668121338,"Vladimir Gutierrez",19278,661269
"Luke Raley","LAD",33,72,2,5,4,0,0.027777777,0.347222222,0.106060606,0.256410256,0.181818181,0.25,0.287878787,0.23585391632268127,0.302,46.53184581156544,0.1241709110327065,-4.776718831688279,-0.9011688902974129,-0.3273084873642658,-7.998000144958496,"Luke Raley",19354,670042
"Gerardo Parra","WSN",53,107,2,13,10,1,0.056074766,0.280373831,0.113402061,0.318181818,0.237113402,0.29245283,0.350515463,0.2818898041293306,0.253,73.77843550838567,-0.9988214280456305,-4.570641895917645,-2.018728256225586,-0.30104765487108187,-8.02299976348877,"Gerardo Parra",8553,467827
"Josh Naylor","CLE",69,250,7,28,21,1,0.056,0.18,0.145922746,0.287292817,0.253218884,0.301204819,0.39914163,0.3020418255079177,0.311,92.58434351984592,-0.448309404309839,-2.718130713352318,-2.239820122718811,0.36217084030321484,-8.036999702453613,"Josh Naylor",18839,647304
"Niko Goodrum","DET",90,325,9,39,33,14,0.089230769,0.329230769,0.144827586,0.301136363,0.213793103,0.292307692,0.358620689,0.28603833528665396,0.304,79.43765081827148,1.3725535774137825,-6.8094214102405335,5.885141134262085,1.0244476707748573,-8.062399864196777,"Niko Goodrum",12092,592348
"Rougned Odor","NYY",102,361,15,42,39,0,0.074792243,0.27700831,0.177018633,0.241545893,0.201863354,0.286111111,0.378881987,0.2894855043408591,0.29,84.05466908628568,0.516176579054445,-6.531448545663797,7.371760249137878,1.3251363256983149,-8.095999717712402,"Rougned Odor",12282,596059
"Brock Holt","TEX",77,260,2,21,23,5,0.088461538,0.188461538,0.089361702,0.254054054,0.208510638,0.28076923,0.29787234,0.2590871512889862,0.273,61.24485112850013,-0.10573383257724345,-12.442598882654199,1.0817223489284515,-0.2455112778880541,-8.116199493408203,"Brock Holt",9345,571788
"Mauricio Dubón","SFG",74,187,5,20,22,2,0.048128342,0.219251336,0.137142857,0.282442748,0.24,0.278074866,0.377142857,0.2777562653696215,0.273,75.09146252665634,-1.567077704705298,-7.496837193951589,2.6881446838378906,0.14644752331077493,-8.12399959564209,"Mauricio Dubon",16530,643289
"Stevie Wilkerson","BAL",31,76,0,5,2,2,0.039473684,0.394736842,0.041666667,0.285714285,0.166666666,0.210526315,0.208333333,0.18991473160291972,0.186,12.756029001221025,0.1931479915510863,-7.924889891743213,-1.6160250306129456,-0.6954816020538327,-8.167999267578125,"Stevie Wilkerson",16041,592859
"Taylor Trammell","SEA",51,178,8,23,18,2,0.095505617,0.421348314,0.198717948,0.232876712,0.16025641,0.255681818,0.358974358,0.26965458250858565,0.233,72.81174205089974,-0.307514242362231,-6.232720060431385,-0.61403499240987,-0.07471688374596983,-8.210999488830566,"Taylor Trammell",19960,666211
"Justin Upton","LAA",89,362,17,47,41,4,0.107734806,0.29558011,0.198113208,0.253807106,0.210691823,0.296398891,0.408805031,0.3050236974396534,0.322,90.68392848550353,0.3448215392418206,-3.784164751440108,-6.688414812088013,0.19416997987329748,-8.271200180053711,"Justin Upton",5222,457708
"Blake Snell","SDP",27,37,0,1,0,0,0,0.459459459,0,0.235294117,0.117647058,0.117647058,0.117647058,0.10341827308430392,0.126,-36.79485680106214,-0.093526148237288,-6.536980217866059,4.474719047546387,-0.08241043203468756,-8.355999946594238,"Blake Snell",13543,605483
"Jorge Mateo","- - -",89,209,4,19,14,10,0.0430622,0.263157894,0.128865979,0.323529411,0.24742268,0.29326923,0.376288659,0.2908418935078841,0.287,83.09517775853678,1.4673923074733466,-3.0440004471185693,-0.24488280713558197,0.38157521769412794,-8.511999487876892,"Jorge Mateo",17273,622761
"Ha-Seong Kim","SDP",117,298,8,27,34,6,0.073825503,0.238255033,0.149812734,0.240837696,0.202247191,0.27027027,0.352059925,0.2699369895256172,0.265,71.42821085788768,0.4653172285761684,-10.373975482203232,4.10680890083313,0.37334891812128074,-8.518000602722168,"Ha-Seong Kim",27506,673490
"Sergio Alcántara","CHC",89,255,5,30,17,3,0.117647058,0.290196078,0.122727273,0.279720279,0.204545454,0.303149606,0.327272727,0.27876607553353383,0.275,73.05363405197392,1.0449738285969943,-7.7026002266482045,8.54735255241394,0.941945052632416,-8.553999900817871,"Sergio Alcantara",16417,642727
"Erick Fedde","WSN",29,43,0,0,1,0,0.023255813,0.325581395,0,0,0,0.026315789,0,0.018203067152123702,0.096,-97.59561893137067,-0.003422521287575364,-10.82007833653742,5.2003493309021,-0.41896633079877865,-8.67199993133545,"Erick Fedde",17425,607200
"Freddy Galvis","- - -",104,394,14,53,40,1,0.068527918,0.195431472,0.165730337,0.268656716,0.241573033,0.301790281,0.40730337,0.30539827576050393,0.28,90.33049636369955,0.529911661753431,-4.235933582090083,1.061684012413025,1.0269335676519546,-8.678000509738922,"Freddy Galvis",6609,520471
"Kyle Hendricks","CHC",32,61,0,3,1,0,0.032786885,0.426229508,0.019230769,0.23076923,0.115384615,0.148148148,0.134615384,0.13000659699793216,0.129,-23.627432524361424,-0.5249607355799526,-10.125418224822527,7.377239227294922,-0.07050990109382138,-8.715999603271484,"Kyle Hendricks",12049,543294
"Matt Carpenter","STL",130,249,3,18,21,2,0.140562248,0.309236947,0.106280193,0.25,0.169082125,0.305220883,0.275362318,0.2688577021321943,0.34,67.94102464731381,0.38218692038208246,-9.780211758633165,-1.5236334800720215,-0.2964296124012317,-8.789899826049805,"Matt Carpenter",8090,572761
"Pablo López","MIA",21,35,0,2,0,0,0,0.485714285,0.060606061,0.125,0.06060606,0.06060606,0.121212121,0.07525130474206174,0.132,-60.58104916324928,-0.1000446230173111,-7.255043655013809,4.232842445373535,-0.1853921456890152,-8.800000190734863,"Pablo Lopez",17085,641154
"Zack Wheeler","PHI",33,73,0,1,3,0,0,0.534246575,0.029411765,0.379310344,0.161764705,0.161764705,0.19117647,0.15286457275643067,0.118,-10.214013546701612,-0.15041758329607546,-10.3929399726208,8.828499794006348,0.08853045151292194,-8.840999603271484,"Zack Wheeler",10310,554430
"Skye Bolt","- - -",34,60,1,5,4,2,0.016666666,0.25,0.070175438,0.097560975,0.087719298,0.103448275,0.157894736,0.11339737320768423,0.204,-32.23967703966189,0.892816006205976,-8.838215361862423,0.6792916310951114,-0.6119747940743252,-8.858999833464622,"Skye Bolt",17723,621450
"Corbin Burnes","MIL",28,59,0,1,4,0,0.050847457,0.440677966,0,0.307692307,0.153846153,0.2,0.153846153,0.16559258591045034,0.15,-1.6515508026119303,-0.30804304289631546,-7.943117281397616,7.13536262512207,0.117343320217565,-8.86299991607666,"Corbin Burnes",19361,669203
"Evan White","SEA",30,104,2,8,9,0,0.057692307,0.298076923,0.092783506,0.1875,0.144329896,0.201923076,0.237113402,0.19732410059525415,0.24,23.932627335976136,0.19509750232100487,-9.490664917341263,-1.326490879058838,-0.7272119902306469,-8.932000160217285,"Evan White",20078,657108
"Gio Urshela","NYY",116,442,14,42,49,1,0.045248868,0.246606334,0.152380953,0.32885906,0.266666666,0.300904977,0.419047619,0.3092747364378623,0.304,97.42773283759163,-1.4744593061041087,-2.8664630378666245,0.1624147891998291,1.2481477450985983,-8.93899917602539,"Gio Urshela",10681,570482
"Travis d'Arnaud","ATL",60,229,7,21,26,0,0.074235807,0.231441048,0.167464115,0.26,0.220095693,0.283842794,0.387559808,0.29086511338121507,0.312,78.61965969388764,-0.030062231235206127,-6.26306528625056,7.867692444473505,0.9307371538307513,-8.961999893188477,"Travis d'Arnaud",7739,518595
"Randal Grichuk","TOR",149,545,22,59,81,0,0.049541284,0.209174311,0.181996087,0.266490765,0.2407045,0.280733944,0.422700587,0.300043751121661,0.297,85.28180370762229,-1.180782990762964,-11.001725067657022,-2.253771424293518,0.5441423383323807,-8.996000289916992,"Randal Grichuk",10243,545341
"JT Brubaker","PIT",25,43,0,0,3,0,0.093023255,0.348837209,0,0.130434782,0.078947368,0.166666666,0.078947368,0.12866743263744174,0.163,-26.778268748675288,-0.057554607978090644,-6.997571321526558,5.2003493309021,-0.03566325806652848,-9.118000030517578,"JT Brubaker",17578,664141
"Lewis Brinson","MIA",89,290,9,24,33,1,0.044827586,0.248275862,0.149635036,0.273195876,0.226277372,0.262975778,0.375912408,0.27487586155069743,0.286,69.15801188399831,-0.41811096598394215,-11.804541666380963,-0.7622610330581665,-0.2852427589821772,-9.125999450683594,"Lewis Brinson",14352,621446
"Chance Sisco","- - -",28,83,0,5,4,0,0.084337349,0.253012048,0.040540541,0.207547169,0.148648648,0.240963855,0.189189189,0.20534051757260977,0.224,23.895754360007164,-0.20075218961574137,-7.972964860511389,-1.9088535010814667,-0.7063606234019824,-9.15399968624115,"Chance Sisco",15694,642082
"Kean Wong","LAA",32,66,0,3,6,0,0.03030303,0.257575757,0.066666667,0.232558139,0.166666666,0.193548387,0.233333333,0.18690470822395816,0.25,10.86209582022651,-0.7457276529166847,-7.94864466121075,0.20722757652401924,-0.5494096357614101,-9.26200008392334,"Kean Wong",15994,642221
"Freddy Peralta","MIL",29,45,0,1,0,0,0.022222222,0.488888888,0,0.19047619,0.093023255,0.113636363,0.093023255,0.09563495083288713,0.137,-47.11809075716127,-0.04009573836810887,-8.46812117828063,5.442225933074951,-0.15214541911037072,-9.36199951171875,"Freddy Peralta",18679,642547
"Yonny Hernández","TEX",43,166,0,15,6,11,0.102409638,0.192771084,0.034965035,0.276785714,0.216783216,0.315151515,0.251748251,0.2649126197352554,0.297,65.1815557227616,2.222592350328341,-4.853923881850689,1.2074529528617859,0.20494471332774689,-9.366399765014648,"Yonny Hernandez",19432,660634
"Wilson Ramos","- - -",44,163,8,15,20,0,0.055214723,0.220858895,0.19205298,0.212962962,0.205298013,0.248447204,0.397350993,0.2752101006715194,0.308,72.5649166955167,-0.34077693964354694,-5.815925962117234,-5.21464741230011,-0.5458104130446354,-9.375000357627869,"Wilson Ramos",1433,467092
"Nick Solak","TEX",127,511,11,57,49,7,0.066536203,0.209393346,0.120087336,0.29239766,0.242358078,0.314341846,0.362445414,0.29907480286240345,0.299,88.26749713795809,-0.21453834348358214,-7.554835226869336,1.6935028731822968,1.1687254318655314,-9.397998809814453,"Nick Solak",19294,669256
"Ben Rortvedt","MIN",39,98,3,8,7,0,0.061224489,0.295918367,0.112359551,0.210526315,0.168539325,0.229166666,0.280898876,0.22711502760648727,0.267,41.15859374220746,-0.12777819903567433,-7.1878834545954025,6.691056251525879,0.2870382087572505,-9.440000534057617,"Ben Rortvedt",20287,666163
"Willie Calhoun","TEX",75,284,6,26,25,0,0.073943661,0.119718309,0.13076923,0.266968325,0.25,0.309859154,0.38076923,0.3012886257238791,0.323,89.76354277103222,-3.2611206856090575,-6.820465583488233,-7.894577741622925,-0.49935562414909107,-9.446700096130371,"Willie Calhoun",17838,641432
"Wil Crowe","PIT",29,41,0,2,0,0,0.024390243,0.341463414,0.028571428,0.095238095,0.057142857,0.108108108,0.085714285,0.09552299654161608,0.162,-48.3193460928575,-0.16362895886413753,-7.90519642157398,4.95847225189209,-0.15765337388977158,-9.453999519348145,"Wil Crowe",19800,640444
"Chris Paddack","SDP",24,42,0,0,0,0,0.023809523,0.619047619,0,0.111111111,0.028571428,0.081081081,0.028571428,0.06196498226475071,0.097,-63.735986260414634,-0.010267563862726092,-8.764955586895343,5.079410552978516,-0.2283771497579966,-9.510000228881836,"Chris Paddack",20099,663978
"Ka'ai Tom","- - -",48,133,2,10,12,1,0.127819548,0.270676691,0.092592593,0.178082191,0.138888888,0.278195488,0.231481481,0.23887870573636258,0.289,45.305164216933065,-0.8033563753124326,-9.930069468678838,-4.975392613559961,-1.0463320199380115,-9.514999866485596,"Ka'ai Tom",18136,664789
"Albert Almora Jr.","NYM",47,54,0,3,0,0,0.037037037,0.314814814,0.057692308,0.171428571,0.115384615,0.148148148,0.173076923,0.14343590096191125,0.161,-11.425238063757513,0.4690960708539933,-7.190829934573276,0.3736722618341446,-0.5020599987501113,-9.541000366210938,"Albert Almora Jr.",14109,546991
"Yonathan Daza","COL",107,331,2,26,30,2,0.063444108,0.181268882,0.073089701,0.345833333,0.282392026,0.332307692,0.355481727,0.3036107145822965,0.286,73.81439500825813,-0.16700080689042807,-11.201124547431053,3.2657914459705353,0.3170095901255025,-9.657999992370605,"Yonathan Daza",15794,602074
"Sonny Gray","CIN",26,43,0,4,0,0,0.023255813,0.232558139,0,0.193548387,0.146341463,0.166666666,0.146341463,0.14204877331143334,0.148,-21.673683816619363,-0.21545476629398763,-6.876039483382368,5.2003493309021,-0.02347661542269963,-9.66200065612793,"Sonny Gray",12768,543243
"Austin Gomber","COL",24,42,0,0,1,0,0.023809523,0.309523809,0,0.157894736,0.09375,0.121212121,0.09375,0.10087522774031668,0.109,-57.94650717898836,-0.12635366711765528,-8.571487973026976,5.079410552978516,-0.2089771249630883,-9.67300033569336,"Austin Gomber",16561,596295
"Alec Mills","CHC",33,36,0,1,0,0,0,0.722222222,0.03125,0.166666666,0.03125,0.03125,0.0625,0.03880145400762558,0.035,-82.90305373756502,-0.055559996515512466,-8.438004776783155,4.353780746459961,-0.28852509766420265,-9.765999794006348,"Alec Mills",13834,621219
"Alex Jackson","- - -",52,151,3,13,12,0,0.086092715,0.483443708,0.099236641,0.272727272,0.13740458,0.251655629,0.236641221,0.22673250913619994,0.222,37.316229672362184,0.21380658354610205,-11.83597852431783,2.1079421937465668,-0.467862928889346,-9.874000072479248,"Alex Jackson",17276,656577
"Sheldon Neuse","LAD",33,66,3,6,4,1,0.015151515,0.393939393,0.153846154,0.222222222,0.169230769,0.181818181,0.323076923,0.21373191114627954,0.249,32.15441536937772,-0.6797611583024263,-6.380258777511935,-0.12458911165595055,-0.4304024620814322,-9.906999588012695,"Sheldon Neuse",19635,641914
"Richie Martin","BAL",37,105,1,9,8,0,0.038095238,0.266666666,0.051020408,0.314285714,0.234693877,0.269230769,0.285714285,0.24576650731838667,0.232,50.4992498399767,-1.8702990694437176,-8.23390292401157,-2.883909821510315,-0.7539231351848024,-9.949000358581543,"Richie Martin",17736,621006
"Adam Wainwright","STL",34,74,0,1,4,0,0.04054054,0.337837837,0.035087719,0.21875,0.122807017,0.166666666,0.157894736,0.14922865529855092,0.176,-9.807727601901869,-0.03635850641876459,-10.380914812685806,8.949438095092773,0.10522511838877735,-9.954999923706055,"Adam Wainwright",2233,425794
"Jarrod Dyson","- - -",102,149,0,17,10,10,0.067114093,0.22147651,0.081481481,0.27184466,0.207407407,0.260273972,0.288888888,0.24278561178952046,0.251,46.49362250985864,0.4270368821453303,-9.333953261964597,3.0839689821004868,-0.11455789359790994,-10.061000347137451,"Jarrod Dyson",4866,502481
"Jonathan Davis","- - -",64,103,1,20,4,4,0.116504854,0.252427184,0.045977012,0.163934426,0.126436781,0.252427184,0.172413793,0.2099617384012463,0.284,25.43909429084915,0.002405943349003792,-9.400248078969973,1.7704555056989193,-0.4110354811692904,-10.065999984741211,"Jonathan Davis",15104,641505
"Jon Gray","COL",31,50,0,2,3,0,0,0.64,0,0.333333333,0.106382978,0.106382978,0.106382978,0.09351652353367906,0.095,-62.72904190095048,-0.5033449765760452,-10.861497834107691,6.04691743850708,-0.3146978020043363,-10.140000343322754,"Jon Gray",14916,592351
"James McCann","NYM",121,412,10,29,46,1,0.077669902,0.279126213,0.117333333,0.304347826,0.232,0.29368932,0.349333333,0.2814587383664727,0.28,78.27792077711952,-2.0187166633550078,-13.411920127272161,2.977033495903015,0.3386649789386459,-10.232000350952148,"James McCann",12859,543510
"Kevan Smith","- - -",33,106,0,8,3,0,0.094339622,0.29245283,0.031578948,0.25,0.168421052,0.247619047,0.2,0.19602622179424062,0.219,17.439085132142424,-0.19966970849782228,-11.325993074340051,0.9898790791630745,-0.6797372225271697,-10.326000720262527,"Kevan Smith",12284,607345
"Ian Anderson","ATL",24,41,0,0,0,0,0.024390243,0.707317073,0.027027027,0.25,0.054054054,0.078947368,0.081081081,0.07401101055898164,0.058,-62.31714755157626,0.22346056951209903,-8.248725839255167,4.95847225189209,-0.19210089245652168,-10.413000106811523,"Ian Anderson",19951,666120
"Walker Buehler","LAD",34,82,0,5,3,0,0.060975609,0.548780487,0.028985507,0.291666666,0.101449275,0.162162162,0.130434782,0.13969124893884402,0.126,-15.965746536943238,-0.20884753996506333,-12.314573108862902,9.91694450378418,0.03523765687623048,-10.4399995803833,"Walker Buehler",19374,621111
"Jahmai Jones","BAL",26,72,0,5,3,1,0.055555555,0.361111111,0.044776119,0.243902439,0.149253731,0.208333333,0.19402985,0.18565452098846436,0.195,9.87708615685822,0.5004523517563939,-7.44410634195141,-3.7411921620368958,-0.8741219683867982,-10.45300006866455,"Jahmai Jones",18872,663330
"Edwin Ríos","LAD",25,60,1,4,1,0,0.116666666,0.3,0.058823529,0.09375,0.078431372,0.216666666,0.137254901,0.18215942283471426,0.256,11.634970998641466,-0.21856966894119978,-6.968183384826608,0.30339890718460083,-0.46661044122039586,-10.454999923706055,"Edwin Rios",18316,621458
"Joe Musgrove","SDP",40,57,0,2,1,0,0.017543859,0.403508771,0.039215687,0.24137931,0.137254901,0.150943396,0.176470588,0.1428355889500312,0.112,-11.176938689291001,-0.013413744512945414,-8.080873562163887,0.0011276376899331808,-0.6185812819053043,-10.496000289916992,"Joe Musgrove",12970,605397
"Patrick Corbin","WSN",31,63,0,1,0,0,0.047619047,0.38095238,0,0.24137931,0.132075471,0.178571428,0.132075471,0.1469381589974676,0.161,-13.928708372581264,-0.034519586217356846,-9.171884451287495,7.619116306304932,0.05608372115694682,-10.50999927520752,"Patrick Corbin",9323,571578
"Taijuan Walker","NYM",31,51,0,0,1,0,0.019607843,0.56862745,0,0.277777777,0.106382978,0.142857142,0.106382978,0.11854950262575734,0.138,-27.59929001707272,-0.038823653711006045,-8.323311743674154,6.167855739593506,-0.04469156681118891,-10.534000396728516,"Taijuan Walker",11836,592836
"Phillip Evans","PIT",76,247,5,23,16,1,0.113360323,0.214574898,0.093457944,0.25,0.205607476,0.31174089,0.29906542,0.278108600920778,0.312,70.34583844956812,0.28806771291419864,-9.0365244618377,-6.6572370529174805,-0.7433532536371469,-10.57710075378418,"Phillip Evans",12950,595943
"Luis Castillo","CIN",33,59,0,1,2,0,0.016949152,0.389830508,0.040816326,0.307692307,0.163265306,0.18,0.204081632,0.16898683071136475,0.135,-4.166227172123141,-0.09442547126673162,-7.918377701450671,7.13536262512207,0.11982408924546495,-10.625,"Luis Castillo",15689,622491
